product_name,category,region_name,supplier_name,reliability,year,month,month_name,quarter,quantity_ordered,total_cost,lead_time_days,actual_delivery_days,delay_days,is_delayed,warehouse_stock
Tablet,Mobile,West,Reliablegoods,Medium,2023,9,September,3,282,245912.46,15,15,0,0,777
Printer,Imaging,South,Techcorp India,Low,2023,9,September,3,407,486328.37,16,16,0,0,703
Headphones,Audio,West,Globalparts Ltd,Medium,2023,9,September,3,136,188164.16,13,13,0,0,435
Camera,Imaging,East,Techcorp India,Low,2023,9,September,3,440,228188.4,44,44,0,0,37
Tablet,Mobile,North,Fastsupply Co,Medium,2023,9,September,3,378,426879.18,20,21,1,1,225
Tablet,Mobile,Central,Globalparts Ltd,Medium,2023,9,September,3,271,521238.69,27,27,0,0,909
Phone,Mobile,North,Globalparts Ltd,Medium,2023,9,September,3,355,39518.6,33,33,0,0,259
Phone,Mobile,South,Fastsupply Co,Medium,2023,9,September,3,366,388995.78,37,37,0,0,722
Tablet,Mobile,South,Techcorp India,Low,2023,9,September,3,372,592283.52,10,10,0,0,287
Speaker,Audio,East,Techcorp India,Low,2023,9,September,3,337,662841.93,21,21,0,0,844
Tablet,Mobile,Central,Reliablegoods,Medium,2023,9,September,3,58,92328.46,33,33,0,0,682
Mouse,Accessories,South,Reliablegoods,Medium,2023,9,September,3,338,324858.56,34,34,0,0,12
Laptop,Computing,West,Globalparts Ltd,Medium,2023,9,September,3,326,246276.7,19,19,0,0,917
Keyboard,Accessories,Central,Reliablegoods,Medium,2023,9,September,3,349,496497.87,36,39,3,1,74
Printer,Imaging,North,Globalparts Ltd,Medium,2023,9,September,3,18,8192.7,22,22,0,0,415
Laptop,Computing,West,Fastsupply Co,Medium,2023,9,September,3,224,405762.56,3,3,0,0,242
Camera,Imaging,South,Fastsupply Co,Medium,2023,9,September,3,441,219670.92,17,19,2,1,830
Phone,Mobile,West,Reliablegoods,Medium,2023,9,September,3,47,16587.24,27,27,0,0,57
Mouse,Accessories,East,Fastsupply Co,Medium,2023,9,September,3,191,305013.63,26,38,12,1,536
Tablet,Mobile,West,Techcorp India,Low,2023,9,September,3,196,104189.68,23,23,0,0,409
Phone,Mobile,West,Globalparts Ltd,Medium,2023,9,September,3,161,224018.62,29,40,11,1,885
Keyboard,Accessories,South,Quickship Asia,Medium,2023,9,September,3,403,621228.53,20,20,0,0,408
Mouse,Accessories,North,Reliablegoods,Medium,2023,9,September,3,452,78268.32,16,16,0,0,758
Laptop,Computing,Central,Techcorp India,Low,2023,9,September,3,307,352018.48,20,23,3,1,90
Keyboard,Accessories,East,Globalparts Ltd,Medium,2023,9,September,3,462,143409.42,29,29,0,0,199
Laptop,Computing,North,Fastsupply Co,Medium,2023,9,September,3,259,234384.64,16,16,0,0,454
Tablet,Mobile,East,Fastsupply Co,Medium,2023,9,September,3,71,140051.05,20,20,0,0,112
Tablet,Mobile,East,Reliablegoods,Medium,2023,9,September,3,147,38356.71,4,4,0,0,210
Printer,Imaging,West,Globalparts Ltd,Medium,2023,9,September,3,119,119124.95,35,48,13,1,116
Headphones,Audio,Central,Techcorp India,Low,2023,9,September,3,191,242768.64,25,36,11,1,11
Mouse,Accessories,North,Quickship Asia,Medium,2023,9,September,3,201,225335.07,44,57,13,1,956
Monitor,Computing,North,Fastsupply Co,Medium,2023,9,September,3,32,24074.24,32,37,5,1,328
Printer,Imaging,West,Techcorp India,Low,2023,9,September,3,355,586538.1,44,44,0,0,502
Phone,Mobile,Central,Fastsupply Co,Medium,2023,9,September,3,346,243203.4,40,40,0,0,294
Phone,Mobile,West,Fastsupply Co,Medium,2023,9,September,3,154,257180.0,18,18,0,0,527
Monitor,Computing,Central,Globalparts Ltd,Medium,2023,9,September,3,257,173462.15,22,27,5,1,643
Keyboard,Accessories,Central,Reliablegoods,Medium,2023,9,September,3,476,471868.32,5,5,0,0,784
Printer,Imaging,West,Reliablegoods,Medium,2023,9,September,3,186,281179.92,44,44,0,0,104
Tablet,Mobile,East,Globalparts Ltd,Medium,2023,9,September,3,28,38330.88,30,30,0,0,388
Camera,Imaging,Central,Fastsupply Co,Medium,2023,9,September,3,286,504970.18,16,28,12,1,864
Laptop,Computing,West,Globalparts Ltd,Medium,2023,9,September,3,430,610956.9,9,9,0,0,475
Laptop,Computing,South,Fastsupply Co,Medium,2023,9,September,3,161,69503.7,18,18,0,0,141
Camera,Imaging,East,Globalparts Ltd,Medium,2023,9,September,3,113,103483.14,9,9,0,0,78
Phone,Mobile,North,Techcorp India,Low,2023,9,September,3,273,225973.02,32,44,12,1,35
Headphones,Audio,West,Fastsupply Co,Medium,2023,9,September,3,88,149089.6,9,21,12,1,591
Monitor,Computing,East,Quickship Asia,Medium,2023,9,September,3,203,28460.6,40,40,0,0,627
Headphones,Audio,North,Globalparts Ltd,Medium,2023,9,September,3,217,181283.97,33,33,0,0,777
Phone,Mobile,Central,Quickship Asia,Medium,2023,9,September,3,289,538849.17,12,12,0,0,188
Keyboard,Accessories,South,Globalparts Ltd,Medium,2023,9,September,3,177,207990.93,37,38,1,1,701
Monitor,Computing,South,Quickship Asia,Medium,2023,9,September,3,358,20531.3,42,55,13,1,765
Keyboard,Accessories,East,Fastsupply Co,Medium,2023,9,September,3,319,568250.65,12,12,0,0,713
Laptop,Computing,South,Fastsupply Co,Medium,2023,9,September,3,302,358072.34,19,19,0,0,336
Camera,Imaging,West,Quickship Asia,Medium,2023,9,September,3,212,160030.32,42,42,0,0,686
Headphones,Audio,Central,Globalparts Ltd,Medium,2023,9,September,3,232,20035.52,30,30,0,0,579
Speaker,Audio,North,Techcorp India,Low,2023,9,September,3,340,500986.6,35,41,6,1,419
Monitor,Computing,Central,Fastsupply Co,Medium,2023,9,September,3,306,259582.86,8,13,5,1,487
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,9,September,3,201,333284.13,4,4,0,0,112
Printer,Imaging,North,Reliablegoods,Medium,2023,9,September,3,202,248544.84,13,13,0,0,710
Mouse,Accessories,South,Globalparts Ltd,Medium,2023,9,September,3,479,545729.49,24,24,0,0,609
Speaker,Audio,West,Globalparts Ltd,Medium,2023,9,September,3,146,83285.7,43,43,0,0,483
Tablet,Mobile,South,Quickship Asia,Medium,2023,9,September,3,47,74250.13,6,6,0,0,947
Keyboard,Accessories,East,Quickship Asia,Medium,2023,9,September,3,416,383535.36,33,33,0,0,659
Printer,Imaging,North,Fastsupply Co,Medium,2023,9,September,3,466,288109.16,8,8,0,0,994
Printer,Imaging,East,Fastsupply Co,Medium,2023,9,September,3,340,577095.6,32,32,0,0,638
Camera,Imaging,North,Reliablegoods,Medium,2023,9,September,3,27,5309.28,6,6,0,0,824
Camera,Imaging,Central,Fastsupply Co,Medium,2023,10,October,4,480,580876.8,19,19,0,0,381
Keyboard,Accessories,North,Reliablegoods,Medium,2023,10,October,4,175,127261.75,25,25,0,0,638
Headphones,Audio,West,Globalparts Ltd,Medium,2023,10,October,4,148,40929.4,11,11,0,0,274
Phone,Mobile,North,Globalparts Ltd,Medium,2023,10,October,4,162,100555.02,40,40,0,0,314
Camera,Imaging,South,Quickship Asia,Medium,2023,10,October,4,394,284054.3,26,26,0,0,448
Printer,Imaging,Central,Techcorp India,Low,2023,10,October,4,352,172205.44,24,24,0,0,179
Printer,Imaging,South,Techcorp India,Low,2023,10,October,4,89,157821.92,29,29,0,0,485
Keyboard,Accessories,West,Reliablegoods,Medium,2023,10,October,4,82,59339.3,40,40,0,0,582
Laptop,Computing,Central,Quickship Asia,Medium,2023,10,October,4,343,111807.71,8,9,1,1,312
Mouse,Accessories,North,Techcorp India,Low,2023,10,October,4,248,186453.84,13,13,0,0,95
Monitor,Computing,West,Reliablegoods,Medium,2023,10,October,4,285,515228.7,15,15,0,0,994
Laptop,Computing,East,Reliablegoods,Medium,2023,10,October,4,69,75126.51,12,12,0,0,22
Monitor,Computing,West,Quickship Asia,Medium,2023,10,October,4,53,69196.27,42,42,0,0,474
Mouse,Accessories,South,Globalparts Ltd,Medium,2023,10,October,4,348,447855.12,38,40,2,1,167
Camera,Imaging,South,Reliablegoods,Medium,2023,10,October,4,246,385479.54,42,42,0,0,929
Headphones,Audio,Central,Quickship Asia,Medium,2023,10,October,4,375,465806.25,4,4,0,0,409
Tablet,Mobile,South,Globalparts Ltd,Medium,2023,10,October,4,163,311162.11,42,42,0,0,755
Printer,Imaging,West,Fastsupply Co,Medium,2023,10,October,4,80,62126.4,41,41,0,0,429
Keyboard,Accessories,North,Globalparts Ltd,Medium,2023,10,October,4,220,409424.4,41,48,7,1,38
Phone,Mobile,South,Fastsupply Co,Medium,2023,10,October,4,350,399602.0,14,14,0,0,786
Keyboard,Accessories,North,Globalparts Ltd,Medium,2023,10,October,4,448,473294.08,28,29,1,1,772
Laptop,Computing,South,Quickship Asia,Medium,2023,10,October,4,177,335652.18,33,33,0,0,950
Printer,Imaging,Central,Quickship Asia,Medium,2023,10,October,4,275,210262.25,31,31,0,0,508
Monitor,Computing,South,Globalparts Ltd,Medium,2023,10,October,4,219,437708.73,13,13,0,0,841
Phone,Mobile,South,Reliablegoods,Medium,2023,10,October,4,234,121331.34,26,27,1,1,15
Printer,Imaging,West,Globalparts Ltd,Medium,2023,10,October,4,389,514927.08,31,31,0,0,315
Tablet,Mobile,East,Fastsupply Co,Medium,2023,10,October,4,229,307737.07,38,38,0,0,567
Keyboard,Accessories,Central,Fastsupply Co,Medium,2023,10,October,4,213,78006.99,8,10,2,1,536
Speaker,Audio,East,Fastsupply Co,Medium,2023,10,October,4,112,99524.32,16,19,3,1,240
Headphones,Audio,East,Quickship Asia,Medium,2023,10,October,4,38,22988.48,4,13,9,1,717
Laptop,Computing,North,Techcorp India,Low,2023,10,October,4,88,93710.32,24,24,0,0,991
Mouse,Accessories,Central,Reliablegoods,Medium,2023,10,October,4,200,24242.0,36,50,14,1,247
Printer,Imaging,West,Techcorp India,Low,2023,10,October,4,390,521722.5,40,40,0,0,113
Laptop,Computing,East,Techcorp India,Low,2023,10,October,4,64,85292.16,6,6,0,0,653
Monitor,Computing,West,Globalparts Ltd,Medium,2023,10,October,4,124,205813.96,10,11,1,1,517
Printer,Imaging,Central,Reliablegoods,Medium,2023,10,October,4,401,466535.43,40,40,0,0,982
Phone,Mobile,South,Techcorp India,Low,2023,10,October,4,220,236979.6,42,42,0,0,764
Headphones,Audio,North,Reliablegoods,Medium,2023,10,October,4,411,626417.43,23,23,0,0,607
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,10,October,4,96,61220.16,16,21,5,1,781
Phone,Mobile,West,Reliablegoods,Medium,2023,10,October,4,161,12155.5,32,32,0,0,306
Laptop,Computing,Central,Techcorp India,Low,2023,10,October,4,32,21985.28,6,6,0,0,659
Speaker,Audio,Central,Techcorp India,Low,2023,10,October,4,170,46005.4,33,40,7,1,874
Monitor,Computing,North,Techcorp India,Low,2023,10,October,4,413,773065.79,18,18,0,0,7
Phone,Mobile,East,Globalparts Ltd,Medium,2023,10,October,4,473,536036.71,26,26,0,0,735
Camera,Imaging,East,Techcorp India,Low,2023,10,October,4,372,562039.92,7,7,0,0,141
Mouse,Accessories,North,Reliablegoods,Medium,2023,10,October,4,251,195368.36,4,4,0,0,232
Printer,Imaging,East,Fastsupply Co,Medium,2023,10,October,4,86,149599.58,24,30,6,1,844
Camera,Imaging,South,Techcorp India,Low,2023,10,October,4,466,411776.24,7,14,7,1,939
Monitor,Computing,West,Quickship Asia,Medium,2023,10,October,4,230,271464.4,20,20,0,0,774
Mouse,Accessories,South,Techcorp India,Low,2023,10,October,4,489,490956.0,19,19,0,0,330
Printer,Imaging,West,Fastsupply Co,Medium,2023,10,October,4,351,682800.3,17,17,0,0,399
Mouse,Accessories,South,Fastsupply Co,Medium,2023,10,October,4,339,140420.58,33,33,0,0,329
Monitor,Computing,East,Quickship Asia,Medium,2023,10,October,4,452,519592.08,6,6,0,0,112
Phone,Mobile,West,Quickship Asia,Medium,2023,10,October,4,295,304457.7,15,15,0,0,70
Speaker,Audio,South,Globalparts Ltd,Medium,2023,10,October,4,101,100178.87,33,33,0,0,517
Printer,Imaging,North,Techcorp India,Low,2023,10,October,4,197,47518.37,20,26,6,1,857
Monitor,Computing,North,Quickship Asia,Medium,2023,10,October,4,299,300542.84,37,37,0,0,783
Speaker,Audio,South,Techcorp India,Low,2023,10,October,4,122,14914.5,24,24,0,0,556
Laptop,Computing,Central,Globalparts Ltd,Medium,2023,10,October,4,296,457343.68,29,29,0,0,926
Printer,Imaging,West,Quickship Asia,Medium,2023,10,October,4,67,60935.83,16,16,0,0,150
Tablet,Mobile,Central,Globalparts Ltd,Medium,2023,10,October,4,299,544284.65,16,16,0,0,731
Printer,Imaging,South,Reliablegoods,Medium,2023,10,October,4,365,188288.9,26,26,0,0,180
Phone,Mobile,East,Techcorp India,Low,2023,10,October,4,101,92819.0,18,18,0,0,714
Tablet,Mobile,East,Quickship Asia,Medium,2023,10,October,4,65,31619.25,29,35,6,1,714
Camera,Imaging,West,Reliablegoods,Medium,2023,10,October,4,262,134738.74,40,40,0,0,303
Tablet,Mobile,West,Techcorp India,Low,2023,10,October,4,401,590496.56,7,21,14,1,449
Headphones,Audio,Central,Globalparts Ltd,Medium,2023,10,October,4,400,178664.0,24,24,0,0,544
Printer,Imaging,East,Globalparts Ltd,Medium,2023,10,October,4,375,348330.0,21,21,0,0,529
Mouse,Accessories,South,Globalparts Ltd,Medium,2023,10,October,4,335,47084.25,7,7,0,0,197
Keyboard,Accessories,East,Globalparts Ltd,Medium,2023,10,October,4,100,49993.0,13,19,6,1,216
Headphones,Audio,Central,Globalparts Ltd,Medium,2023,10,October,4,34,63621.14,35,47,12,1,351
Laptop,Computing,East,Techcorp India,Low,2023,10,October,4,63,96672.87,26,26,0,0,25
Keyboard,Accessories,East,Techcorp India,Low,2023,10,October,4,136,19679.2,12,21,9,1,8
Tablet,Mobile,West,Quickship Asia,Medium,2023,10,October,4,212,271304.88,27,27,0,0,982
Camera,Imaging,West,Fastsupply Co,Medium,2023,10,October,4,125,178796.25,23,23,0,0,280
Tablet,Mobile,Central,Techcorp India,Low,2023,10,October,4,399,670699.05,30,30,0,0,190
Phone,Mobile,Central,Globalparts Ltd,Medium,2023,10,October,4,125,223302.5,32,41,9,1,333
Tablet,Mobile,North,Globalparts Ltd,Medium,2023,10,October,4,54,40341.78,12,12,0,0,885
Headphones,Audio,South,Techcorp India,Low,2023,10,October,4,443,719458.58,16,20,4,1,593
Camera,Imaging,Central,Reliablegoods,Medium,2023,10,October,4,295,33343.85,17,17,0,0,155
Speaker,Audio,South,Fastsupply Co,Medium,2023,10,October,4,52,45095.44,34,34,0,0,651
Speaker,Audio,Central,Fastsupply Co,Medium,2023,10,October,4,374,745935.52,22,22,0,0,870
Monitor,Computing,Central,Fastsupply Co,Medium,2023,10,October,4,279,114443.01,29,29,0,0,987
Laptop,Computing,North,Techcorp India,Low,2023,10,October,4,337,492370.48,16,21,5,1,142
Monitor,Computing,West,Quickship Asia,Medium,2023,10,October,4,207,305182.17,26,39,13,1,202
Laptop,Computing,West,Techcorp India,Low,2023,10,October,4,55,72228.75,19,19,0,0,75
Speaker,Audio,South,Techcorp India,Low,2023,10,October,4,358,464651.78,10,21,11,1,307
Monitor,Computing,West,Techcorp India,Low,2023,11,November,4,387,737320.14,14,14,0,0,901
Keyboard,Accessories,North,Reliablegoods,Medium,2023,11,November,4,17,9513.03,14,23,9,1,215
Phone,Mobile,West,Fastsupply Co,Medium,2023,11,November,4,196,75708.92,15,15,0,0,616
Headphones,Audio,North,Reliablegoods,Medium,2023,11,November,4,395,724473.45,10,16,6,1,483
Laptop,Computing,South,Reliablegoods,Medium,2023,11,November,4,17,21318.85,23,23,0,0,23
Printer,Imaging,West,Quickship Asia,Medium,2023,11,November,4,383,732870.5,5,6,1,1,510
Headphones,Audio,South,Quickship Asia,Medium,2023,11,November,4,21,29667.33,34,34,0,0,835
Mouse,Accessories,East,Quickship Asia,Medium,2023,11,November,4,65,121257.5,32,32,0,0,689
Tablet,Mobile,East,Fastsupply Co,Medium,2023,11,November,4,300,591018.0,30,30,0,0,102
Tablet,Mobile,East,Reliablegoods,Medium,2023,11,November,4,102,91067.64,12,12,0,0,964
Phone,Mobile,East,Fastsupply Co,Medium,2023,11,November,4,443,506056.62,31,38,7,1,161
Keyboard,Accessories,West,Fastsupply Co,Medium,2023,11,November,4,35,47144.3,40,44,4,1,108
Monitor,Computing,North,Techcorp India,Low,2023,11,November,4,489,517846.11,6,6,0,0,804
Tablet,Mobile,West,Techcorp India,Low,2023,11,November,4,223,55397.66,29,29,0,0,518
Monitor,Computing,East,Techcorp India,Low,2023,11,November,4,354,42986.22,40,40,0,0,939
Speaker,Audio,West,Fastsupply Co,Medium,2023,11,November,4,330,149186.4,38,38,0,0,724
Mouse,Accessories,South,Quickship Asia,Medium,2023,11,November,4,395,425845.55,11,25,14,1,215
Monitor,Computing,South,Quickship Asia,Medium,2023,11,November,4,388,196595.72,29,29,0,0,116
Camera,Imaging,East,Techcorp India,Low,2023,11,November,4,498,919691.46,40,40,0,0,146
Monitor,Computing,West,Globalparts Ltd,Medium,2023,11,November,4,138,114432.36,38,38,0,0,885
Monitor,Computing,North,Globalparts Ltd,Medium,2023,11,November,4,162,42241.5,14,14,0,0,824
Phone,Mobile,West,Techcorp India,Low,2023,11,November,4,322,638838.34,36,36,0,0,362
Tablet,Mobile,East,Reliablegoods,Medium,2023,11,November,4,349,692482.31,22,22,0,0,341
Laptop,Computing,Central,Quickship Asia,Medium,2023,11,November,4,161,236323.85,23,23,0,0,758
Headphones,Audio,Central,Quickship Asia,Medium,2023,11,November,4,174,133156.98,30,30,0,0,88
Monitor,Computing,East,Techcorp India,Low,2023,11,November,4,457,283413.12,6,20,14,1,452
Speaker,Audio,North,Globalparts Ltd,Medium,2023,11,November,4,427,87283.07,24,24,0,0,364
Keyboard,Accessories,South,Reliablegoods,Medium,2023,11,November,4,392,23763.04,29,29,0,0,567
Phone,Mobile,Central,Globalparts Ltd,Medium,2023,11,November,4,363,470273.76,13,13,0,0,22
Keyboard,Accessories,West,Fastsupply Co,Medium,2023,11,November,4,417,347986.5,37,37,0,0,781
Mouse,Accessories,South,Quickship Asia,Medium,2023,11,November,4,125,108642.5,42,42,0,0,115
Mouse,Accessories,North,Techcorp India,Low,2023,11,November,4,179,194189.94,18,18,0,0,229
Keyboard,Accessories,Central,Reliablegoods,Medium,2023,11,November,4,341,574192.85,20,20,0,0,539
Speaker,Audio,East,Fastsupply Co,Medium,2023,11,November,4,431,370987.56,18,18,0,0,285
Laptop,Computing,West,Globalparts Ltd,Medium,2023,11,November,4,354,224106.78,13,13,0,0,94
Camera,Imaging,Central,Globalparts Ltd,Medium,2023,11,November,4,332,74553.92,14,28,14,1,703
Laptop,Computing,North,Reliablegoods,Medium,2023,11,November,4,165,283864.35,19,19,0,0,836
Monitor,Computing,South,Globalparts Ltd,Medium,2023,11,November,4,357,628262.88,26,26,0,0,362
Keyboard,Accessories,North,Reliablegoods,Medium,2023,11,November,4,74,97611.18,10,10,0,0,211
Speaker,Audio,East,Techcorp India,Low,2023,11,November,4,184,287389.6,25,25,0,0,57
Mouse,Accessories,Central,Techcorp India,Low,2023,11,November,4,204,18174.36,9,21,12,1,530
Printer,Imaging,South,Globalparts Ltd,Medium,2023,11,November,4,120,90888.0,34,34,0,0,645
Mouse,Accessories,West,Techcorp India,Low,2023,11,November,4,28,13182.96,43,43,0,0,612
Monitor,Computing,North,Quickship Asia,Medium,2023,11,November,4,220,161546.0,9,9,0,0,505
Monitor,Computing,North,Techcorp India,Low,2023,11,November,4,375,554347.5,21,21,0,0,962
Headphones,Audio,South,Fastsupply Co,Medium,2023,11,November,4,185,331751.25,44,44,0,0,938
Phone,Mobile,South,Quickship Asia,Medium,2023,11,November,4,176,64956.32,26,26,0,0,111
Keyboard,Accessories,South,Techcorp India,Low,2023,11,November,4,365,83975.55,31,31,0,0,782
Phone,Mobile,Central,Globalparts Ltd,Medium,2023,11,November,4,65,84663.8,38,38,0,0,827
Speaker,Audio,South,Fastsupply Co,Medium,2023,11,November,4,92,57637.08,24,24,0,0,470
Headphones,Audio,South,Fastsupply Co,Medium,2023,11,November,4,217,91033.67,9,9,0,0,242
Laptop,Computing,East,Globalparts Ltd,Medium,2023,11,November,4,55,102149.85,35,35,0,0,303
Keyboard,Accessories,South,Fastsupply Co,Medium,2023,11,November,4,219,22309.53,21,21,0,0,727
Printer,Imaging,West,Techcorp India,Low,2023,11,November,4,232,165877.68,31,31,0,0,756
Camera,Imaging,Central,Fastsupply Co,Medium,2023,11,November,4,203,151427.85,14,14,0,0,17
Monitor,Computing,South,Reliablegoods,Medium,2023,11,November,4,157,10380.84,17,28,11,1,902
Headphones,Audio,West,Reliablegoods,Medium,2023,11,November,4,134,264659.38,43,43,0,0,725
Camera,Imaging,North,Quickship Asia,Medium,2023,11,November,4,94,67392.36,41,41,0,0,31
Speaker,Audio,East,Reliablegoods,Medium,2023,11,November,4,352,127642.24,19,20,1,1,771
Camera,Imaging,East,Quickship Asia,Medium,2023,11,November,4,302,245930.68,24,24,0,0,864
Headphones,Audio,North,Fastsupply Co,Medium,2023,11,November,4,139,15184.36,41,44,3,1,284
Headphones,Audio,West,Fastsupply Co,Medium,2023,11,November,4,57,52557.99,6,6,0,0,21
Keyboard,Accessories,East,Quickship Asia,Medium,2023,11,November,4,140,38010.0,17,28,11,1,696
Tablet,Mobile,West,Globalparts Ltd,Medium,2023,11,November,4,98,156998.94,10,22,12,1,115
Tablet,Mobile,South,Globalparts Ltd,Medium,2023,11,November,4,71,10355.35,21,21,0,0,957
Laptop,Computing,Central,Fastsupply Co,Medium,2023,11,November,4,388,29790.64,5,17,12,1,646
Keyboard,Accessories,West,Techcorp India,Low,2023,11,November,4,32,3044.48,37,51,14,1,517
Speaker,Audio,Central,Quickship Asia,Medium,2023,11,November,4,366,531055.02,10,10,0,0,507
Printer,Imaging,North,Reliablegoods,Medium,2023,11,November,4,299,490342.06,21,21,0,0,576
Keyboard,Accessories,West,Fastsupply Co,Medium,2023,11,November,4,329,159854.52,23,23,0,0,800
Laptop,Computing,North,Fastsupply Co,Medium,2023,11,November,4,296,27347.44,31,41,10,1,792
Phone,Mobile,Central,Reliablegoods,Medium,2023,11,November,4,65,117011.7,28,28,0,0,141
Mouse,Accessories,South,Globalparts Ltd,Medium,2023,11,November,4,282,114824.76,21,24,3,1,915
Keyboard,Accessories,Central,Fastsupply Co,Medium,2023,11,November,4,298,112646.98,19,32,13,1,993
Keyboard,Accessories,North,Globalparts Ltd,Medium,2023,11,November,4,401,678315.56,3,8,5,1,989
Mouse,Accessories,North,Quickship Asia,Medium,2023,11,November,4,359,654805.23,22,22,0,0,628
Camera,Imaging,North,Fastsupply Co,Medium,2023,11,November,4,222,331576.98,22,22,0,0,148
Tablet,Mobile,East,Fastsupply Co,Medium,2023,11,November,4,164,116497.4,19,19,0,0,285
Camera,Imaging,East,Techcorp India,Low,2023,11,November,4,322,584884.02,42,42,0,0,737
Speaker,Audio,South,Techcorp India,Low,2023,11,November,4,237,154969.56,43,43,0,0,737
Monitor,Computing,North,Globalparts Ltd,Medium,2023,11,November,4,266,137146.94,34,34,0,0,913
Camera,Imaging,North,Reliablegoods,Medium,2023,11,November,4,240,457425.6,33,33,0,0,812
Camera,Imaging,South,Techcorp India,Low,2023,11,November,4,182,162700.72,24,24,0,0,322
Keyboard,Accessories,South,Reliablegoods,Medium,2023,11,November,4,102,42210.66,8,8,0,0,894
Printer,Imaging,East,Quickship Asia,Medium,2023,11,November,4,239,71004.51,9,9,0,0,770
Headphones,Audio,North,Fastsupply Co,Medium,2023,11,November,4,280,51769.2,27,27,0,0,197
Phone,Mobile,East,Globalparts Ltd,Medium,2023,11,November,4,75,26121.0,17,17,0,0,777
Camera,Imaging,North,Fastsupply Co,Medium,2023,11,November,4,144,170588.16,26,26,0,0,853
Keyboard,Accessories,North,Quickship Asia,Medium,2023,11,November,4,17,12310.89,29,29,0,0,330
Keyboard,Accessories,North,Techcorp India,Low,2023,11,November,4,238,271715.08,32,32,0,0,653
Keyboard,Accessories,West,Techcorp India,Low,2023,11,November,4,172,199537.2,29,29,0,0,953
Speaker,Audio,North,Techcorp India,Low,2023,11,November,4,319,335166.92,42,51,9,1,388
Laptop,Computing,North,Techcorp India,Low,2023,11,November,4,362,418435.8,15,17,2,1,54
Phone,Mobile,South,Reliablegoods,Medium,2023,11,November,4,44,74649.52,9,9,0,0,144
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,11,November,4,130,220846.6,9,14,5,1,498
Headphones,Audio,South,Quickship Asia,Medium,2023,12,December,4,398,175764.76,28,28,0,0,694
Printer,Imaging,North,Quickship Asia,Medium,2023,12,December,4,357,436521.75,44,44,0,0,716
Tablet,Mobile,South,Reliablegoods,Medium,2023,12,December,4,331,308349.67,40,40,0,0,779
Printer,Imaging,West,Reliablegoods,Medium,2023,12,December,4,348,358627.92,6,6,0,0,927
Keyboard,Accessories,Central,Globalparts Ltd,Medium,2023,12,December,4,332,631520.44,8,21,13,1,202
Headphones,Audio,West,Techcorp India,Low,2023,12,December,4,416,735371.52,13,13,0,0,859
Mouse,Accessories,East,Quickship Asia,Medium,2023,12,December,4,213,90329.04,23,23,0,0,769
Monitor,Computing,South,Reliablegoods,Medium,2023,12,December,4,363,197965.68,22,22,0,0,271
Mouse,Accessories,East,Techcorp India,Low,2023,12,December,4,145,37198.3,32,32,0,0,909
Printer,Imaging,North,Globalparts Ltd,Medium,2023,12,December,4,293,462351.07,27,27,0,0,748
Tablet,Mobile,North,Fastsupply Co,Medium,2023,12,December,4,412,187583.6,28,28,0,0,505
Headphones,Audio,South,Quickship Asia,Medium,2023,12,December,4,236,385430.48,28,38,10,1,266
Speaker,Audio,South,Reliablegoods,Medium,2023,12,December,4,362,601491.96,11,12,1,1,5
Keyboard,Accessories,Central,Globalparts Ltd,Medium,2023,12,December,4,43,68876.54,26,32,6,1,578
Keyboard,Accessories,North,Quickship Asia,Medium,2023,12,December,4,278,473278.32,5,5,0,0,527
Printer,Imaging,North,Globalparts Ltd,Medium,2023,12,December,4,474,520897.56,7,7,0,0,939
Mouse,Accessories,South,Quickship Asia,Medium,2023,12,December,4,280,121525.6,34,38,4,1,326
Headphones,Audio,South,Globalparts Ltd,Medium,2023,12,December,4,346,598960.6,40,40,0,0,982
Monitor,Computing,North,Reliablegoods,Medium,2023,12,December,4,472,550696.56,25,25,0,0,534
Speaker,Audio,West,Globalparts Ltd,Medium,2023,12,December,4,258,291916.68,6,19,13,1,664
Speaker,Audio,West,Quickship Asia,Medium,2023,12,December,4,428,241323.52,25,25,0,0,800
Speaker,Audio,West,Techcorp India,Low,2023,12,December,4,79,33533.13,41,47,6,1,585
Monitor,Computing,South,Techcorp India,Low,2023,12,December,4,186,230033.64,9,9,0,0,625
Keyboard,Accessories,North,Globalparts Ltd,Medium,2023,12,December,4,82,27848.02,35,35,0,0,334
Printer,Imaging,Central,Techcorp India,Low,2023,12,December,4,298,414887.52,38,41,3,1,761
Camera,Imaging,East,Quickship Asia,Medium,2023,12,December,4,377,375495.77,28,28,0,0,682
Monitor,Computing,North,Reliablegoods,Medium,2023,12,December,4,219,325536.93,12,12,0,0,920
Printer,Imaging,East,Globalparts Ltd,Medium,2023,12,December,4,396,265506.12,15,15,0,0,975
Phone,Mobile,West,Fastsupply Co,Medium,2023,12,December,4,131,259697.02,12,12,0,0,244
Monitor,Computing,Central,Quickship Asia,Medium,2023,12,December,4,403,691161.12,15,15,0,0,736
Laptop,Computing,North,Quickship Asia,Medium,2023,12,December,4,305,271980.7,33,46,13,1,498
Keyboard,Accessories,East,Reliablegoods,Medium,2023,12,December,4,228,250624.44,13,13,0,0,631
